[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.003\90.000,	 0.004\270.000,	   -1.#IND00,	   -1.#IND00,	   -0.001280,	  180.000003,	   -1.#IND00,	   -1.#IND00
    0.378292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031462,	   71.038592,	   -1.#IND00,	   -1.#IND00
    0.378708,	99.699\98.683,	 7.324\26.806,	   49.999993,	   -1.#IND00,	   92.375420,	   71.876941,	   -1.#IND00,	   -1.#IND00
    0.379125,	99.699\106.183,	 6.963\34.145,	   49.999993,	   -1.#IND00,	   92.735880,	   72.037882,	   -1.#IND00,	   -1.#IND00
    0.379542,	99.699\113.683,	 6.610\42.281,	   49.999992,	   -1.#IND00,	   93.088946,	   71.401516,	   -1.#IND00,	   -1.#IND00
    0.379958,	99.699\121.183,	 6.292\51.293,	   49.999993,	   -1.#IND00,	   93.407356,	   69.889877,	   -1.#IND00,	   -1.#IND00
    0.380375,	99.699\128.683,	 6.037\61.169,	   49.999993,	   -1.#IND00,	   93.662382,	   67.514046,	   -1.#IND00,	   -1.#IND00
    0.380792,	99.699\136.183,	 5.872\71.759,	   49.999993,	   -1.#IND00,	   93.827449,	   64.423751,	   -1.#IND00,	   -1.#IND00
    0.381208,	99.699\143.683,	 5.816\82.757,	   49.999992,	   -1.#IND00,	   93.883348,	   60.926146,	   -1.#IND00,	   -1.#IND00
    0.381625,	99.699\151.183,	 5.876\93.746,	   49.999993,	   -1.#IND00,	   93.823182,	   57.436645,	   -1.#IND00,	   -1.#IND00
    0.382042,	99.699\158.683,	 6.045\104.315,	   49.999993,	   -1.#IND00,	   93.654366,	   54.368348,	   -1.#IND00,	   -1.#IND00
    0.382458,	99.699\166.183,	 6.303\114.160,	   49.999993,	   -1.#IND00,	   93.396482,	   52.022956,	   -1.#IND00,	   -1.#IND00
    0.382875,	99.699\173.683,	 6.623\123.138,	   49.999992,	   -1.#IND00,	   93.076271,	   50.544394,	   -1.#IND00,	   -1.#IND00
    0.383292,	99.699\181.183,	 6.977\131.243,	   49.999993,	   -1.#IND00,	   92.722460,	   49.939452,	   -1.#IND00,	   -1.#IND00
    0.383708,	99.699\188.683,	 7.337\138.555,	   49.999993,	   -1.#IND00,	   92.362211,	   50.127872,	   -1.#IND00,	   -1.#IND00
    0.384125,	99.699\196.183,	 7.680\145.194,	   49.999993,	   -1.#IND00,	   92.019275,	   50.988907,	   -1.#IND00,	   -1.#IND00
    0.384542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713362,	   52.391552,	   -1.#IND00,	   -1.#IND00
    0.384958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460159,	   54.209369,	   -1.#IND00,	   -1.#IND00
    0.385375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271517,	   56.325978,	   -1.#IND00,	   -1.#IND00
    0.385792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155690,	   58.635024,	   -1.#IND00,	   -1.#IND00
    0.386208,	99.699\233.683,	 8.581\172.645,	   49.999992,	   -1.#IND00,	   91.117537,	   61.037428,	   -1.#IND00,	   -1.#IND00
    0.386625,	99.699\241.183,	 8.540\177.745,	   49.999993,	   -1.#IND00,	   91.158623,	   63.438067,	   -1.#IND00,	   -1.#IND00
    0.387042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277261,	   65.741771,	   -1.#IND00,	   -1.#IND00
    0.387458,	99.699\256.183,	 8.231\188.334,	   49.999993,	   -1.#IND00,	   91.468472,	   67.849237,	   -1.#IND00,	   -1.#IND00
    0.387875,	99.699\263.683,	 7.975\194.029,	   49.999992,	   -1.#IND00,	   91.723868,	   69.653757,	   -1.#IND00,	   -1.#IND00
    0.388292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031460,	   71.038581,	   -1.#IND00,	   -1.#IND00
    0.388708,	99.699\278.683,	 7.324\206.806,	   49.999993,	   -1.#IND00,	   92.375420,	   71.876949,	   -1.#IND00,	   -1.#IND00
    0.389125,	99.699\286.183,	 6.963\214.145,	   49.999993,	   -1.#IND00,	   92.735878,	   72.037881,	   -1.#IND00,	   -1.#IND00
    0.389542,	99.699\293.683,	 6.610\222.281,	   49.999992,	   -1.#IND00,	   93.088944,	   71.401517,	   -1.#IND00,	   -1.#IND00
    0.389958,	99.699\301.183,	 6.292\231.293,	   49.999993,	   -1.#IND00,	   93.407356,	   69.889889,	   -1.#IND00,	   -1.#IND00
    0.390375,	99.699\308.683,	 6.037\241.169,	   49.999993,	   -1.#IND00,	   93.662380,	   67.514052,	   -1.#IND00,	   -1.#IND00
    0.390792,	99.699\316.183,	 5.872\251.759,	   49.999993,	   -1.#IND00,	   93.827449,	   64.423764,	   -1.#IND00,	   -1.#IND00
    0.391208,	99.699\323.683,	 5.816\262.757,	   49.999992,	   -1.#IND00,	   93.883349,	   60.926163,	   -1.#IND00,	   -1.#IND00
    0.391625,	99.699\331.183,	 5.876\273.746,	   49.999993,	   -1.#IND00,	   93.823181,	   57.436660,	   -1.#IND00,	   -1.#IND00
    0.392042,	99.699\338.683,	 6.045\284.314,	   49.999993,	   -1.#IND00,	   93.654367,	   54.368357,	   -1.#IND00,	   -1.#IND00
    0.392458,	99.699\346.183,	 6.303\294.160,	   49.999993,	   -1.#IND00,	   93.396483,	   52.022961,	   -1.#IND00,	   -1.#IND00
    0.392875,	99.699\353.683,	 6.623\303.138,	   49.999992,	   -1.#IND00,	   93.076271,	   50.544403,	   -1.#IND00,	   -1.#IND00
    0.393292,	99.699\ 1.183,	 6.977\311.243,	   49.999993,	   -1.#IND00,	   92.722462,	   49.939455,	   -1.#IND00,	   -1.#IND00
    0.393708,	99.699\ 8.683,	 7.337\318.555,	   49.999993,	   -1.#IND00,	   92.362213,	   50.127876,	   -1.#IND00,	   -1.#IND00
    0.394125,	99.699\16.183,	 7.680\325.194,	   49.999993,	   -1.#IND00,	   92.019276,	   50.988915,	   -1.#IND00,	   -1.#IND00
    0.394542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713364,	   52.391545,	   -1.#IND00,	   -1.#IND00
    0.394958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460160,	   54.209368,	   -1.#IND00,	   -1.#IND00
    0.395375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271517,	   56.325983,	   -1.#IND00,	   -1.#IND00
    0.395792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155690,	   58.635015,	   -1.#IND00,	   -1.#IND00
    0.396208,	99.699\53.683,	 8.581\352.645,	   49.999992,	   -1.#IND00,	   91.117537,	   61.037425,	   -1.#IND00,	   -1.#IND00
    0.396625,	99.699\61.183,	 8.540\357.745,	   49.999993,	   -1.#IND00,	   91.158623,	   63.438067,	   -1.#IND00,	   -1.#IND00
    0.397042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277261,	   65.741758,	   -1.#IND00,	   -1.#IND00
    0.397458,	99.699\76.183,	 8.231\ 8.334,	   49.999993,	   -1.#IND00,	   91.468471,	   67.849234,	   -1.#IND00,	   -1.#IND00
    0.397875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723866,	   69.653753,	   -1.#IND00,	   -1.#IND00
    0.398292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031459,	   71.038569,	   -1.#IND00,	   -1.#IND00
    0.398708,	99.699\98.683,	 7.324\26.806,	   49.999993,	   -1.#IND00,	   92.375419,	   71.876950,	   -1.#IND00,	   -1.#IND00
    0.399125,	99.699\106.183,	 6.963\34.145,	   49.999993,	   -1.#IND00,	   92.735876,	   72.037883,	   -1.#IND00,	   -1.#IND00
    0.399542,	99.699\113.683,	 6.610\42.281,	   49.999993,	   -1.#IND00,	   93.088942,	   71.401518,	   -1.#IND00,	   -1.#IND00
    0.399958,	99.699\121.183,	 6.292\51.293,	   49.999993,	   -1.#IND00,	   93.407355,	   69.889900,	   -1.#IND00,	   -1.#IND00
    0.400375,	99.699\128.683,	 6.037\61.169,	   49.999993,	   -1.#IND00,	   93.662379,	   67.514062,	   -1.#IND00,	   -1.#IND00
    0.400792,	99.699\136.183,	 5.872\71.759,	   49.999993,	   -1.#IND00,	   93.827448,	   64.423775,	   -1.#IND00,	   -1.#IND00
    0.401208,	99.699\143.683,	 5.816\82.757,	   49.999993,	   -1.#IND00,	   93.883350,	   60.926177,	   -1.#IND00,	   -1.#IND00
    0.401625,	99.699\151.183,	 5.876\93.746,	   49.999993,	   -1.#IND00,	   93.823181,	   57.436673,	   -1.#IND00,	   -1.#IND00
    0.402042,	99.699\158.683,	 6.045\104.314,	   49.999993,	   -1.#IND00,	   93.654368,	   54.368367,	   -1.#IND00,	   -1.#IND00
    0.402458,	99.699\166.183,	 6.303\114.160,	   49.999993,	   -1.#IND00,	   93.396485,	   52.022966,	   -1.#IND00,	   -1.#IND00
    0.402875,	99.699\173.683,	 6.623\123.138,	   49.999993,	   -1.#IND00,	   93.076272,	   50.544409,	   -1.#IND00,	   -1.#IND00
    0.403292,	99.699\181.183,	 6.977\131.243,	   49.999993,	   -1.#IND00,	   92.722463,	   49.939448,	   -1.#IND00,	   -1.#IND00
    0.403708,	99.699\188.683,	 7.337\138.555,	   49.999993,	   -1.#IND00,	   92.362214,	   50.127867,	   -1.#IND00,	   -1.#IND00
    0.404125,	99.699\196.183,	 7.680\145.194,	   49.999993,	   -1.#IND00,	   92.019276,	   50.988908,	   -1.#IND00,	   -1.#IND00
    0.404542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713365,	   52.391530,	   -1.#IND00,	   -1.#IND00
    0.404958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460161,	   54.209353,	   -1.#IND00,	   -1.#IND00
    0.405375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271517,	   56.325971,	   -1.#IND00,	   -1.#IND00
    0.405792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155691,	   58.634998,	   -1.#IND00,	   -1.#IND00
    0.406208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037411,	   -1.#IND00,	   -1.#IND00
    0.406625,	99.699\241.183,	 8.540\177.745,	   49.999993,	   -1.#IND00,	   91.158622,	   63.438053,	   -1.#IND00,	   -1.#IND00
    0.407042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277260,	   65.741746,	   -1.#IND00,	   -1.#IND00
    0.407458,	99.699\256.183,	 8.231\188.334,	   49.999993,	   -1.#IND00,	   91.468470,	   67.849228,	   -1.#IND00,	   -1.#IND00
    0.407875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723865,	   69.653749,	   -1.#IND00,	   -1.#IND00
    0.408292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031457,	   71.038562,	   -1.#IND00,	   -1.#IND00
    0.408708,	99.699\278.683,	 7.324\206.806,	   49.999993,	   -1.#IND00,	   92.375417,	   71.876951,	   -1.#IND00,	   -1.#IND00
    0.409125,	99.699\286.183,	 6.963\214.145,	   49.999993,	   -1.#IND00,	   92.735875,	   72.037884,	   -1.#IND00,	   -1.#IND00
    0.409542,	99.699\293.683,	 6.610\222.281,	   49.999993,	   -1.#IND00,	   93.088941,	   71.401520,	   -1.#IND00,	   -1.#IND00
    0.409958,	99.699\301.183,	 6.292\231.293,	   49.999993,	   -1.#IND00,	   93.407354,	   69.889910,	   -1.#IND00,	   -1.#IND00
    0.410375,	99.699\308.683,	 6.037\241.169,	   49.999993,	   -1.#IND00,	   93.662378,	   67.514072,	   -1.#IND00,	   -1.#IND00
    0.410792,	99.699\316.183,	 5.872\251.759,	   49.999993,	   -1.#IND00,	   93.827448,	   64.423787,	   -1.#IND00,	   -1.#IND00
    0.411208,	99.699\323.683,	 5.816\262.757,	   49.999993,	   -1.#IND00,	   93.883350,	   60.926192,	   -1.#IND00,	   -1.#IND00
    0.411625,	99.699\331.183,	 5.876\273.746,	   49.999993,	   -1.#IND00,	   93.823181,	   57.436687,	   -1.#IND00,	   -1.#IND00
    0.412042,	99.699\338.683,	 6.045\284.314,	   49.999993,	   -1.#IND00,	   93.654368,	   54.368378,	   -1.#IND00,	   -1.#IND00
    0.412458,	99.699\346.183,	 6.303\294.160,	   49.999993,	   -1.#IND00,	   93.396487,	   52.022972,	   -1.#IND00,	   -1.#IND00
    0.412875,	99.699\353.683,	 6.623\303.138,	   49.999993,	   -1.#IND00,	   93.076273,	   50.544415,	   -1.#IND00,	   -1.#IND00
    0.413292,	99.699\ 1.183,	 6.977\311.243,	   49.999993,	   -1.#IND00,	   92.722465,	   49.939454,	   -1.#IND00,	   -1.#IND00
    0.413708,	99.699\ 8.683,	 7.337\318.555,	   49.999993,	   -1.#IND00,	   92.362216,	   50.127869,	   -1.#IND00,	   -1.#IND00
    0.414125,	99.699\16.183,	 7.680\325.194,	   49.999993,	   -1.#IND00,	   92.019277,	   50.988914,	   -1.#IND00,	   -1.#IND00
    0.414542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713366,	   52.391529,	   -1.#IND00,	   -1.#IND00
    0.414958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460162,	   54.209350,	   -1.#IND00,	   -1.#IND00
    0.415375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271518,	   56.325972,	   -1.#IND00,	   -1.#IND00
    0.415792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155691,	   58.634993,	   -1.#IND00,	   -1.#IND00
    0.416208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037407,	   -1.#IND00,	   -1.#IND00
    0.416625,	99.699\61.183,	 8.540\357.745,	   49.999993,	   -1.#IND00,	   91.158622,	   63.438053,	   -1.#IND00,	   -1.#IND00
    0.417042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277259,	   65.741734,	   -1.#IND00,	   -1.#IND00
    0.417458,	99.699\76.183,	 8.231\ 8.334,	   49.999993,	   -1.#IND00,	   91.468470,	   67.849221,	   -1.#IND00,	   -1.#IND00
    0.417875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723864,	   69.653745,	   -1.#IND00,	   -1.#IND00
    0.418292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031456,	   71.038554,	   -1.#IND00,	   -1.#IND00
    0.418708,	99.699\98.683,	 7.324\26.806,	   49.999993,	   -1.#IND00,	   92.375416,	   71.876949,	   -1.#IND00,	   -1.#IND00
    0.419125,	99.699\106.183,	 6.963\34.145,	   49.999993,	   -1.#IND00,	   92.735874,	   72.037887,	   -1.#IND00,	   -1.#IND00
    0.419542,	99.699\113.683,	 6.610\42.281,	   49.999993,	   -1.#IND00,	   93.088939,	   71.401522,	   -1.#IND00,	   -1.#IND00
    0.419958,	99.699\121.183,	 6.292\51.293,	   49.999993,	   -1.#IND00,	   93.407354,	   69.889919,	   -1.#IND00,	   -1.#IND00
    0.420375,	99.699\128.683,	 6.037\61.169,	   49.999993,	   -1.#IND00,	   93.662377,	   67.514083,	   -1.#IND00,	   -1.#IND00
    0.420792,	99.699\136.183,	 5.872\71.759,	   49.999993,	   -1.#IND00,	   93.827447,	   64.423798,	   -1.#IND00,	   -1.#IND00
    0.421208,	99.699\143.683,	 5.816\82.757,	   49.999993,	   -1.#IND00,	   93.883350,	   60.926205,	   -1.#IND00,	   -1.#IND00
    0.421625,	99.699\151.183,	 5.876\93.746,	   49.999993,	   -1.#IND00,	   93.823182,	   57.436700,	   -1.#IND00,	   -1.#IND00
    0.422042,	99.699\158.683,	 6.045\104.314,	   49.999993,	   -1.#IND00,	   93.654369,	   54.368389,	   -1.#IND00,	   -1.#IND00
    0.422458,	99.699\166.183,	 6.303\114.160,	   49.999993,	   -1.#IND00,	   93.396488,	   52.022978,	   -1.#IND00,	   -1.#IND00
    0.422875,	99.699\173.683,	 6.623\123.138,	   49.999993,	   -1.#IND00,	   93.076274,	   50.544419,	   -1.#IND00,	   -1.#IND00
    0.423292,	99.699\181.183,	 6.977\131.243,	   49.999993,	   -1.#IND00,	   92.722466,	   49.939449,	   -1.#IND00,	   -1.#IND00
    0.423708,	99.699\188.683,	 7.337\138.555,	   49.999993,	   -1.#IND00,	   92.362218,	   50.127859,	   -1.#IND00,	   -1.#IND00
    0.424125,	99.699\196.183,	 7.680\145.194,	   49.999993,	   -1.#IND00,	   92.019279,	   50.988904,	   -1.#IND00,	   -1.#IND00
    0.424542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713367,	   52.391517,	   -1.#IND00,	   -1.#IND00
    0.424958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460163,	   54.209334,	   -1.#IND00,	   -1.#IND00
    0.425375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271519,	   56.325958,	   -1.#IND00,	   -1.#IND00
    0.425792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155691,	   58.634977,	   -1.#IND00,	   -1.#IND00
    0.426208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037391,	   -1.#IND00,	   -1.#IND00
    0.426625,	99.699\241.183,	 8.540\177.745,	   49.999993,	   -1.#IND00,	   91.158622,	   63.438039,	   -1.#IND00,	   -1.#IND00
    0.427042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277259,	   65.741725,	   -1.#IND00,	   -1.#IND00
    0.427458,	99.699\256.183,	 8.231\188.334,	   49.999993,	   -1.#IND00,	   91.468469,	   67.849213,	   -1.#IND00,	   -1.#IND00
    0.427875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723863,	   69.653740,	   -1.#IND00,	   -1.#IND00
    0.428292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031455,	   71.038549,	   -1.#IND00,	   -1.#IND00
    0.428708,	99.699\278.683,	 7.324\206.806,	   49.999993,	   -1.#IND00,	   92.375415,	   71.876947,	   -1.#IND00,	   -1.#IND00
    0.429125,	99.699\286.183,	 6.963\214.145,	   49.999993,	   -1.#IND00,	   92.735872,	   72.037888,	   -1.#IND00,	   -1.#IND00
    0.429542,	99.699\293.683,	 6.610\222.281,	   49.999993,	   -1.#IND00,	   93.088938,	   71.401525,	   -1.#IND00,	   -1.#IND00
    0.429958,	99.699\301.183,	 6.292\231.293,	   49.999993,	   -1.#IND00,	   93.407353,	   69.889927,	   -1.#IND00,	   -1.#IND00
    0.430375,	99.699\308.683,	 6.037\241.169,	   49.999993,	   -1.#IND00,	   93.662377,	   67.514094,	   -1.#IND00,	   -1.#IND00
    0.430792,	99.699\316.183,	 5.872\251.759,	   49.999993,	   -1.#IND00,	   93.827446,	   64.423810,	   -1.#IND00,	   -1.#IND00
    0.431208,	99.699\323.683,	 5.816\262.756,	   49.999993,	   -1.#IND00,	   93.883351,	   60.926219,	   -1.#IND00,	   -1.#IND00
    0.431625,	99.699\331.183,	 5.876\273.746,	   49.999993,	   -1.#IND00,	   93.823182,	   57.436714,	   -1.#IND00,	   -1.#IND00
    0.432042,	99.699\338.683,	 6.045\284.314,	   49.999993,	   -1.#IND00,	   93.654369,	   54.368400,	   -1.#IND00,	   -1.#IND00
    0.432458,	99.699\346.183,	 6.303\294.160,	   49.999993,	   -1.#IND00,	   93.396489,	   52.022985,	   -1.#IND00,	   -1.#IND00
    0.432875,	99.699\353.683,	 6.623\303.138,	   49.999993,	   -1.#IND00,	   93.076276,	   50.544424,	   -1.#IND00,	   -1.#IND00
    0.433292,	99.699\ 1.183,	 6.977\311.243,	   49.999993,	   -1.#IND00,	   92.722467,	   49.939457,	   -1.#IND00,	   -1.#IND00
    0.433708,	99.699\ 8.683,	 7.337\318.555,	   49.999993,	   -1.#IND00,	   92.362219,	   50.127861,	   -1.#IND00,	   -1.#IND00
    0.434125,	99.699\16.183,	 7.680\325.194,	   49.999993,	   -1.#IND00,	   92.019280,	   50.988907,	   -1.#IND00,	   -1.#IND00
    0.434542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713368,	   52.391517,	   -1.#IND00,	   -1.#IND00
    0.434958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460164,	   54.209332,	   -1.#IND00,	   -1.#IND00
    0.435375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271519,	   56.325957,	   -1.#IND00,	   -1.#IND00
    0.435792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155692,	   58.634974,	   -1.#IND00,	   -1.#IND00
    0.436208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037387,	   -1.#IND00,	   -1.#IND00
    0.436625,	99.699\61.183,	 8.540\357.745,	   49.999993,	   -1.#IND00,	   91.158621,	   63.438038,	   -1.#IND00,	   -1.#IND00
    0.437042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277258,	   65.741715,	   -1.#IND00,	   -1.#IND00
    0.437458,	99.699\76.183,	 8.231\ 8.333,	   49.999993,	   -1.#IND00,	   91.468468,	   67.849205,	   -1.#IND00,	   -1.#IND00
    0.437875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723862,	   69.653736,	   -1.#IND00,	   -1.#IND00
    0.438292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031453,	   71.038544,	   -1.#IND00,	   -1.#IND00
    0.438708,	99.699\98.683,	 7.324\26.806,	   49.999993,	   -1.#IND00,	   92.375413,	   71.876945,	   -1.#IND00,	   -1.#IND00
    0.439125,	99.699\106.183,	 6.963\34.145,	   49.999993,	   -1.#IND00,	   92.735871,	   72.037890,	   -1.#IND00,	   -1.#IND00
    0.439542,	99.699\113.683,	 6.610\42.281,	   49.999993,	   -1.#IND00,	   93.088936,	   71.401528,	   -1.#IND00,	   -1.#IND00
    0.439958,	99.699\121.183,	 6.292\51.293,	   49.999993,	   -1.#IND00,	   93.407351,	   69.889935,	   -1.#IND00,	   -1.#IND00
    0.440375,	99.699\128.683,	 6.037\61.169,	   49.999993,	   -1.#IND00,	   93.662376,	   67.514106,	   -1.#IND00,	   -1.#IND00
    0.440792,	99.699\136.183,	 5.872\71.759,	   49.999993,	   -1.#IND00,	   93.827446,	   64.423823,	   -1.#IND00,	   -1.#IND00
    0.441208,	99.699\143.683,	 5.816\82.756,	   49.999993,	   -1.#IND00,	   93.883351,	   60.926233,	   -1.#IND00,	   -1.#IND00
    0.441625,	99.699\151.183,	 5.876\93.746,	   49.999993,	   -1.#IND00,	   93.823183,	   57.436726,	   -1.#IND00,	   -1.#IND00
    0.442042,	99.699\158.683,	 6.045\104.314,	   49.999993,	   -1.#IND00,	   93.654370,	   54.368411,	   -1.#IND00,	   -1.#IND00
    0.442458,	99.699\166.183,	 6.303\114.160,	   49.999993,	   -1.#IND00,	   93.396490,	   52.022992,	   -1.#IND00,	   -1.#IND00
    0.442875,	99.699\173.683,	 6.623\123.138,	   49.999993,	   -1.#IND00,	   93.076277,	   50.544428,	   -1.#IND00,	   -1.#IND00
    0.443292,	99.699\181.183,	 6.977\131.243,	   49.999993,	   -1.#IND00,	   92.722469,	   49.939452,	   -1.#IND00,	   -1.#IND00
    0.443708,	99.699\188.683,	 7.337\138.555,	   49.999993,	   -1.#IND00,	   92.362221,	   50.127852,	   -1.#IND00,	   -1.#IND00
    0.444125,	99.699\196.183,	 7.680\145.194,	   49.999993,	   -1.#IND00,	   92.019281,	   50.988897,	   -1.#IND00,	   -1.#IND00
    0.444542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713369,	   52.391505,	   -1.#IND00,	   -1.#IND00
    0.444958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460165,	   54.209317,	   -1.#IND00,	   -1.#IND00
    0.445375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271520,	   56.325943,	   -1.#IND00,	   -1.#IND00
    0.445792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155692,	   58.634959,	   -1.#IND00,	   -1.#IND00
    0.446208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117537,	   61.037371,	   -1.#IND00,	   -1.#IND00
    0.446625,	99.699\241.183,	 8.540\177.745,	   49.999993,	   -1.#IND00,	   91.158621,	   63.438023,	   -1.#IND00,	   -1.#IND00
    0.447042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277257,	   65.741707,	   -1.#IND00,	   -1.#IND00
    0.447458,	99.699\256.183,	 8.231\188.333,	   49.999993,	   -1.#IND00,	   91.468467,	   67.849196,	   -1.#IND00,	   -1.#IND00
    0.447875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723861,	   69.653730,	   -1.#IND00,	   -1.#IND00
    0.448292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031452,	   71.038539,	   -1.#IND00,	   -1.#IND00
    0.448708,	99.699\278.683,	 7.324\206.806,	   49.999993,	   -1.#IND00,	   92.375412,	   71.876943,	   -1.#IND00,	   -1.#IND00
    0.449125,	99.699\286.183,	 6.963\214.145,	   49.999993,	   -1.#IND00,	   92.735870,	   72.037892,	   -1.#IND00,	   -1.#IND00
    0.449542,	99.699\293.683,	 6.610\222.281,	   49.999993,	   -1.#IND00,	   93.088935,	   71.401531,	   -1.#IND00,	   -1.#IND00
    0.449958,	99.699\301.183,	 6.292\231.293,	   49.999993,	   -1.#IND00,	   93.407350,	   69.889942,	   -1.#IND00,	   -1.#IND00
    0.450375,	99.699\308.683,	 6.037\241.169,	   49.999993,	   -1.#IND00,	   93.662375,	   67.514117,	   -1.#IND00,	   -1.#IND00
    0.450792,	99.699\316.183,	 5.872\251.759,	   49.999993,	   -1.#IND00,	   93.827445,	   64.423836,	   -1.#IND00,	   -1.#IND00
    0.451208,	99.699\323.683,	 5.816\262.756,	   49.999993,	   -1.#IND00,	   93.883351,	   60.926246,	   -1.#IND00,	   -1.#IND00
    0.451625,	99.699\331.183,	 5.876\273.746,	   49.999993,	   -1.#IND00,	   93.823183,	   57.436739,	   -1.#IND00,	   -1.#IND00
    0.452042,	99.699\338.683,	 6.045\284.314,	   49.999993,	   -1.#IND00,	   93.654371,	   54.368422,	   -1.#IND00,	   -1.#IND00
    0.452458,	99.699\346.183,	 6.303\294.160,	   49.999993,	   -1.#IND00,	   93.396492,	   52.022999,	   -1.#IND00,	   -1.#IND00
    0.452875,	99.699\353.683,	 6.623\303.138,	   49.999993,	   -1.#IND00,	   93.076278,	   50.544432,	   -1.#IND00,	   -1.#IND00
    0.453292,	99.699\ 1.183,	 6.977\311.243,	   49.999993,	   -1.#IND00,	   92.722470,	   49.939459,	   -1.#IND00,	   -1.#IND00
